SHOP_URL,GOODS_NAME,GOODS_URL,SHOP_NAME,COMPANY_NAME,file_urls,COMPANY_ADDRESS,GOODS_PRICE
https://rate.taobao.com/user-rate-UvCNyvCguMmkWMWTT.htm,2015秋冬短裤女宽松高腰薄女士腿裤女时尚显瘦大码a字休闲热裤,http://detail.tmall.com/item.htm?id=40746188709&skuId=79767189521&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=2022874907&is_b=1,9emeelement旗舰店,杭州创建服饰有限公司,http://img.alicdn.com/bao/uploaded/i1/TB14JaKHpXXXXXzXpXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"广东,  广州",59.00
https://rate.taobao.com/user-rate-UvFkuvFIyvmILMWTT.htm,2015白色女裤长裤秋季修身显瘦小脚女款休闲裤中腰弹力小直筒裤子,http://detail.tmall.com/item.htm?id=40461634117&skuId=96840860484&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=1971220267&is_b=1,小西朵朵旗舰店,芜湖宝蝶服装商贸有限公司,http://img.alicdn.com/bao/uploaded/i1/TB1bmt5HpXXXXagaXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"安徽,  芜湖",99.00
https://rate.taobao.com/user-rate-UvFgWMG8uMCvuMNTT.htm,2015新款秋装短裤女外穿弹力休闲女裤大码显瘦秋冬女士棉西装短裤,http://detail.tmall.com/item.htm?id=521081014213&skuId=3105065941509&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=1807576374&is_b=1,布依年华旗舰店,上海黎洪实业有限公司,http://img.alicdn.com/bao/uploaded/i1/TB1XagnJXXXXXaqXVXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"上海,  上海市",69.00
https://rate.taobao.com/user-rate-UMGvbvFkLvC8b.htm,蕾丝衫女2015秋装新款韩版女装雪纺衫大码上衣秋冬高领长袖打底衫,http://detail.tmall.com/item.htm?id=40742603208&skuId=82866303366&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=735196255&is_b=1,韩帛伊品旗舰店,,http://img.alicdn.com/bao/uploaded/i1/TB1Cvb3HpXXXXbnXVXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,广州市尚衣品服饰有限公司,109.00
https://rate.taobao.com/user-rate-UMGkGMFvWMmcu.htm,凡妃子小西装女2015夏短款春秋韩版修身女士七分袖休闲小西服外套,http://detail.tmall.com/item.htm?id=37311215958&skuId=83372797059&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=793530477&is_b=1,凡妃子旗舰店,,http://img.alicdn.com/bao/uploaded/i3/TB1t4ZkIFXXXXb0XXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,东莞市凡妃子服饰有限公司,69.00
https://rate.taobao.com/user-rate-UvFg4vFx0OmN0MQTT.htm,嬉琦条纹雪纺衫女长袖韩版秋装彩虹宽松大码清新休闲打底衫-9519,http://detail.tmall.com/item.htm?id=44937466505&skuId=3103239390640&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=1881648045&is_b=1,嬉琦旗舰店,广州市卡新服装有限公司,http://img.alicdn.com/bao/uploaded/i2/TB16JAoJXXXXXXtXVXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"广东,  广州",65.00
https://rate.taobao.com/user-rate-UvCHYMFv0MFHLvWTT.htm,秋冬季2015新款女装韩版针织衫女毛衣长袖套头打底衫长款大码外套,http://detail.tmall.com/item.htm?id=42513859633&skuId=3105836068262&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=2115345163&is_b=1,牧中绒旗舰店,深圳硕梦服饰有限公司,http://img.alicdn.com/bao/uploaded/i1/TB1gM_9GXXXXXcyaXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"浙江省,  嘉兴市",49.00
https://rate.taobao.com/user-rate-UvCNGMGQuvFQ0vWTT.htm,包邮2015秋装新款韩版宽松衬衣女中长款BF格子条纹显瘦衬衫外套潮,http://detail.tmall.com/item.htm?id=520785112855&skuId=3103645854253&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=2037471443&is_b=1,gcnnj旗舰店,东台市昊成服饰有限公司,http://img.alicdn.com/bao/uploaded/i1/TB1Pyk8IFXXXXcaXpXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"江苏省,  苏州市",45.00
https://rate.taobao.com/user-rate-UvCILMCg4vCHYMWTT.htm,韩范女装长袖t恤女修身显瘦打底衫排扣简约体恤女秋装上衣潮秋衣,http://detail.tmall.com/item.htm?id=520961242945&skuId=3104474838656&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&user_id=2266882117&is_b=1,俏情薇服饰旗舰店,东莞市雪之恋服装有限公司,http://img.alicdn.com/bao/uploaded/i2/TB1zQhXIVXXXXb3aXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"广东省,  东莞市",69.00
https://rate.taobao.com/user-rate-UvCNuMGQbvFvuMgTT.htm,韩国2015秋季新品长袖女装秋装连衣裙子修身显瘦包臀秋天打底短裙,http://detail.tmall.com/item.htm?id=521467056049&skuId=3106891464800&areaId=110000&cat_id=50025135&rn=f6f0b8ca972246ec6dc709cf93b84b54&standard=1&user_id=2077451376&is_b=1,卡蜜鸟服饰旗舰店,杭州奢尚服装设计有限公司,http://img.alicdn.com/bao/uploaded/i4/TB1MyPkJpXXXXXXXFXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"浙江,  杭州",118.00
